id,species,year,x,y,accuracy,coordinates_obscured,source
200460167,Pseudacris crucifer,2024,-92.2786425055,38.8407812454,5,FALSE,INaturalist
200450106,Pseudacris crucifer,2024,-94.0554604915,36.0529812306,4,FALSE,INaturalist
200447870,Pseudacris crucifer,2024,-94.0566356947,36.0566777084,6,FALSE,INaturalist
200446787,Pseudacris crucifer,2024,-85.9906466667,37.0320555,4,FALSE,INaturalist
200435447,Pseudacris crucifer,2024,-79.8069018229,36.1841409519,11,FALSE,INaturalist
200395745,Pseudacris crucifer,2023,-70.7961966667,42.9459333333,35,FALSE,INaturalist
200353874,Pseudacris crucifer,2023,-76.1593752238,45.4397357328,10,FALSE,INaturalist
200351569,Pseudacris crucifer,2022,-71.8927,42.431145,11,FALSE,INaturalist
200344841,Pseudacris crucifer,2024,-81.5810207291,41.1853751119,31,FALSE,INaturalist
200341996,Pseudacris crucifer,2024,-77.5588057792,39.3061162064,4,FALSE,INaturalist
200335674,Pseudacris crucifer,2024,-77.5119952391,37.5453420759,4,FALSE,INaturalist
200320598,Pseudacris crucifer,2024,-94.1617063275,35.9922360715,4,FALSE,INaturalist
200295926,Pseudacris crucifer,2019,-86.8475618586,46.4120459177,30,FALSE,INaturalist
200278912,Pseudacris crucifer,2024,-78.4715214297,38.0611084511,4,FALSE,INaturalist
200251835,Pseudacris crucifer,2024,-79.17566152,35.92735656,7,FALSE,INaturalist
200240629,Pseudacris crucifer,2024,-92.492064413,31.1430904222,4,FALSE,INaturalist
200225002,Pseudacris crucifer,2024,-84.1412402401,39.0065141486,4,FALSE,INaturalist
200223715,Pseudacris crucifer,2024,-84.3257217759,39.0448200642,287,FALSE,INaturalist
200190760,Pseudacris crucifer,2023,-71.4578150391,42.7179427132,19,FALSE,INaturalist
200180296,Pseudacris crucifer,2024,-82.2520526354,39.4400476072,24,FALSE,INaturalist
200169393,Pseudacris crucifer,2024,-75.7970862743,39.3041226687,3,FALSE,INaturalist
200168879,Pseudacris crucifer,2024,-75.7971277647,39.3050055346,4,FALSE,INaturalist
200156545,Pseudacris crucifer,2019,-81.419941932,41.5506069426,31,FALSE,INaturalist
200149728,Pseudacris crucifer,2022,-72.7208113652,45.0226364093,100,FALSE,INaturalist
200142026,Pseudacris crucifer,2024,-82.9172283333,40.7473966667,4,FALSE,INaturalist
200139717,Pseudacris crucifer,2010,-81.7634370025,33.297324346,4,FALSE,INaturalist
200135038,Pseudacris crucifer,2024,-84.0509638333,39.5034633333,4,FALSE,INaturalist
200132673,Pseudacris crucifer,2024,-84.547459897,34.3199642614,19,FALSE,INaturalist
200125162,Pseudacris crucifer,2024,-92.03467747,36.86999901,9,FALSE,INaturalist
200113736,Pseudacris crucifer,2024,-94.5418948308,37.0339537788,234,FALSE,INaturalist
200064822,Pseudacris crucifer,2023,-88.7941773981,45.480956485,166,FALSE,INaturalist
200059714,Pseudacris crucifer,2022,-72.7193835652,45.0235744,100,FALSE,INaturalist
200054175,Pseudacris crucifer,2024,-95.3220105926,30.292887857,4,FALSE,INaturalist
200051127,Pseudacris crucifer,2024,-90.3436290373,32.2354199785,4,FALSE,INaturalist
200050611,Pseudacris crucifer,2024,-90.3832541047,32.4249871114,4,FALSE,INaturalist
200050438,Pseudacris crucifer,2024,-90.3832209387,32.4249989315,4,FALSE,INaturalist
200049268,Pseudacris crucifer,2013,-78.9935029256,44.7029039864,300,FALSE,INaturalist
200047640,Pseudacris crucifer,2023,-70.3214823289,43.840019523,110,FALSE,INaturalist
200047631,Pseudacris crucifer,2024,-90.3453016255,32.4256694956,4,FALSE,INaturalist
200047612,Pseudacris crucifer,2024,-90.345346719,32.4256483587,4,FALSE,INaturalist
200046763,Pseudacris crucifer,2024,-95.3934438899,32.7735047725,168,FALSE,INaturalist
200046615,Pseudacris crucifer,2024,-90.3293514576,32.435933829,4,FALSE,INaturalist
200046218,Pseudacris crucifer,2024,-90.3247441956,32.4365958186,4,FALSE,INaturalist
200045941,Pseudacris crucifer,2024,-90.3247519813,32.4365887777,4,FALSE,INaturalist
200018426,Pseudacris crucifer,2019,-76.6922126,39.493663,375,FALSE,INaturalist
199954519,Pseudacris crucifer,2024,-78.4694908932,35.7942214545,189,FALSE,INaturalist
199937947,Pseudacris crucifer,2023,-79.25708,40.9475133333,4,FALSE,INaturalist
199909498,Pseudacris crucifer,2023,-91.5391342787,49.4681710951,31,FALSE,INaturalist
199904417,Pseudacris crucifer,2023,-71.3375161671,46.7859607483,2,FALSE,INaturalist
199902847,Pseudacris crucifer,2023,-71.3388009721,46.785661252,4,FALSE,INaturalist
199863324,Pseudacris crucifer,2024,-90.0592310932,32.7165667279,4,FALSE,INaturalist
199857556,Pseudacris crucifer,2024,-90.3234268345,32.4365357268,4,FALSE,INaturalist
199857412,Pseudacris crucifer,2024,-90.3292246624,32.4359568908,4,FALSE,INaturalist
199856581,Pseudacris crucifer,2024,-90.346199337,32.4261085436,4,FALSE,INaturalist
199854073,Pseudacris crucifer,2024,-90.2872559975,32.4003401758,4,FALSE,INaturalist
199822968,Pseudacris crucifer,2023,-78.408055,43.944064,324,FALSE,INaturalist
199817754,Pseudacris crucifer,2022,-73.2104434604,44.950120785,100,FALSE,INaturalist
199817229,Pseudacris crucifer,2022,-73.2105936469,44.9503869711,100,FALSE,INaturalist
199770380,Pseudacris crucifer,2019,-88.5763896531,42.533429093,211,FALSE,INaturalist
199756252,Pseudacris crucifer,2024,-89.0597046912,30.68977945,132,FALSE,INaturalist
199755804,Pseudacris crucifer,2024,-89.1297690198,30.5677226857,222,FALSE,INaturalist
199755722,Pseudacris crucifer,2024,-88.8647416234,32.1641848995,64,FALSE,INaturalist
199742858,Pseudacris crucifer,2023,-78.7087486087,45.5641772606,140,FALSE,INaturalist
199638221,Pseudacris crucifer,2024,-82.7839366667,34.6749783333,5,FALSE,INaturalist
199633686,Pseudacris crucifer,2024,-90.4728179769,32.2373048954,4,FALSE,INaturalist
199621419,Pseudacris crucifer,2023,-80.3816962889,41.710597618,31,FALSE,INaturalist
199620226,Pseudacris crucifer,2024,-80.9091263529,34.0853470159,19,FALSE,INaturalist
199613070,Pseudacris crucifer,2022,-74.1888779563,45.3827502341,100,FALSE,INaturalist
199544695,Pseudacris crucifer,2024,-82.785400562,34.6755334002,190,FALSE,INaturalist
199544687,Pseudacris crucifer,2024,-82.78613884,34.6753122671,190,FALSE,INaturalist
199532875,Pseudacris crucifer,2024,-88.7295804909,33.3413149053,4,FALSE,INaturalist
199530434,Pseudacris crucifer,2024,-89.0473822932,33.1534315198,19,FALSE,INaturalist
199528574,Pseudacris crucifer,2024,-90.5856771498,31.4216726437,19,FALSE,INaturalist
199516793,Pseudacris crucifer,2024,-94.1215808644,32.7065213014,8,FALSE,INaturalist
199516149,Pseudacris crucifer,2024,-87.1449888333,33.01548055,2,FALSE,INaturalist
199514310,Pseudacris crucifer,2024,-91.3909003046,30.8205498196,9,FALSE,INaturalist
199513528,Pseudacris crucifer,2024,-84.2151975478,34.1691172205,4,FALSE,INaturalist
199484981,Pseudacris crucifer,2024,-77.3296417719,39.0673970469,4,FALSE,INaturalist
199451951,Pseudacris crucifer,2024,-95.392601,32.773457,138,FALSE,INaturalist
199428615,Pseudacris crucifer,2024,-93.1862965395,34.1605964797,31,FALSE,INaturalist
199424332,Pseudacris crucifer,2024,-87.25754035,33.08327735,97,FALSE,INaturalist
199424244,Pseudacris crucifer,2024,-87.2520533333,33.0861778333,4,FALSE,INaturalist
199421837,Pseudacris crucifer,2024,-95.322723443,30.2928908414,4,FALSE,INaturalist
199421276,Pseudacris crucifer,2024,-84.717325559,33.882265091,7,FALSE,INaturalist
199417037,Pseudacris crucifer,2024,-90.5750420552,31.4502365165,28,FALSE,INaturalist
199416505,Pseudacris crucifer,2024,-90.5265008848,31.4814570991,478,FALSE,INaturalist
199412215,Pseudacris crucifer,2024,-84.4047813792,33.946121581,4,FALSE,INaturalist
199412198,Pseudacris crucifer,2024,-84.3936501239,33.9549766436,4,FALSE,INaturalist
199411298,Pseudacris crucifer,2024,-84.4048300999,33.9460139389,11,FALSE,INaturalist
199336771,Pseudacris crucifer,2024,-79.2774283333,35.9552783425,20,FALSE,INaturalist
199333006,Pseudacris crucifer,2024,-88.5875516446,33.3018625365,8,FALSE,INaturalist
199328577,Pseudacris crucifer,2024,-88.7600175619,33.3790742315,4,FALSE,INaturalist
199305080,Pseudacris crucifer,2024,-79.2494142623,35.8078857209,23,FALSE,INaturalist
199299906,Pseudacris crucifer,2024,-77.2968965863,38.9302346763,5,FALSE,INaturalist
199296239,Pseudacris crucifer,2024,-82.7840416667,34.674975,4,FALSE,INaturalist
199245238,Pseudacris crucifer,2024,-80.64055,35.4174383333,6,FALSE,INaturalist
199241913,Pseudacris crucifer,2024,-88.4039820808,33.0456361819,4,FALSE,INaturalist
199241910,Pseudacris crucifer,2024,-77.9275362878,34.4105746043,4,FALSE,INaturalist
199236306,Pseudacris crucifer,2024,-88.401280726,33.0092002558,9,FALSE,INaturalist
199199056,Pseudacris crucifer,2024,-82.7607883333,34.7256883333,4,FALSE,INaturalist
199194365,Pseudacris crucifer,2024,-82.4526918624,29.7070344373,4,FALSE,INaturalist
199173071,Pseudacris crucifer,2024,-88.6494949776,33.2848149619,18,FALSE,INaturalist
199166755,Pseudacris crucifer,2024,-88.5953313036,33.185659954,4,FALSE,INaturalist
199165590,Pseudacris crucifer,2024,-88.5982959356,33.1655116349,4,FALSE,INaturalist
199162422,Pseudacris crucifer,2024,-76.6290832032,38.2511537103,4,FALSE,INaturalist
199162370,Pseudacris crucifer,2024,-83.381107449500007,31.5242743203,121,FALSE,INaturalist
199150080,Pseudacris crucifer,2024,-88.3800260114,32.8673880316,4,FALSE,INaturalist
199148062,Pseudacris crucifer,2024,-78.4708715644,38.0603580279,4,FALSE,INaturalist
199146588,Pseudacris crucifer,2022,-81.256428749,35.228792908,113,FALSE,INaturalist
199142030,Pseudacris crucifer,2010,-78.9456263323,39.6995810866,49,FALSE,INaturalist
199142029,Pseudacris crucifer,2005,-94.3117719242,36.9298078009,307,FALSE,INaturalist
199142027,Pseudacris crucifer,2012,-76.7540916345,39.4342073369,121,FALSE,INaturalist
199141176,Pseudacris crucifer,2024,-80.8219905773,35.2921027125,105,FALSE,INaturalist
199141089,Pseudacris crucifer,2024,-82.4121085176,34.8536597995,7,FALSE,INaturalist
199138444,Pseudacris crucifer,2024,-78.4711156551,38.0605378069,4,FALSE,INaturalist
199071926,Pseudacris crucifer,2015,-94.327938175,32.328935968,178,FALSE,INaturalist
199056464,Pseudacris crucifer,2024,-85.4559374259,32.032443336,27,FALSE,INaturalist
199052920,Pseudacris crucifer,2024,-76.9382737577,39.0051589375,41,FALSE,INaturalist
199050369,Pseudacris crucifer,2024,-79.17897,35.8929583333,200,FALSE,INaturalist
199049737,Pseudacris crucifer,2024,-78.9951121562,37.9774420849,4,FALSE,INaturalist
199048263,Pseudacris crucifer,2024,-78.909182006,36.0927014137,11,FALSE,INaturalist
199048152,Pseudacris crucifer,2024,-78.9091310876,36.0926510484,16,FALSE,INaturalist
199034228,Pseudacris crucifer,2024,-77.2812705032,38.6064974486,4,FALSE,INaturalist
199024940,Pseudacris crucifer,2024,-77.2796237309,38.6067789755,6,FALSE,INaturalist
199015714,Pseudacris crucifer,2024,-80.4635654489,37.2428222695,8,FALSE,INaturalist
199014470,Pseudacris crucifer,2024,-83.0106595159,34.7208816105,190,FALSE,INaturalist
198974110,Pseudacris crucifer,2024,-87.293525,36.638225,5,FALSE,INaturalist
198974085,Pseudacris crucifer,2024,-87.2935333333,36.6382116667,3,FALSE,INaturalist
198972569,Pseudacris crucifer,2024,-80.0800018385,36.220001159,4,FALSE,INaturalist
198947450,Pseudacris crucifer,2024,-82.7840078076,34.6751660389,24,FALSE,INaturalist
198945584,Pseudacris crucifer,2024,-82.3137495295,29.6359835984,4,FALSE,INaturalist
198919332,Pseudacris crucifer,2021,-70.0547529093,44.301901758,247,FALSE,INaturalist
198906302,Pseudacris crucifer,2024,-81.1785,34.04944,20,FALSE,INaturalist
198891429,Pseudacris crucifer,2024,-93.0025831237,37.2325515155,353,FALSE,INaturalist
198858214,Pseudacris crucifer,2024,-86.7707391326,33.920731000399996,25,FALSE,INaturalist
198856618,Pseudacris crucifer,2024,-88.606503,33.524315,110,FALSE,INaturalist
198851131,Pseudacris crucifer,2024,-87.3169853761,39.4759309873,8,FALSE,INaturalist
198788701,Pseudacris crucifer,2024,-88.8845013146,33.7421823901,30,FALSE,INaturalist
198787041,Pseudacris crucifer,2024,-90.9861104563,30.4800186381,196,FALSE,INaturalist
198772716,Pseudacris crucifer,2024,-92.9264898598,30.5118740136,266,FALSE,INaturalist
198770495,Pseudacris crucifer,2024,-94.07219587,36.04791766,3,FALSE,INaturalist
198764825,Pseudacris crucifer,2024,-82.4607215077,29.7194474879,236,FALSE,INaturalist
198700225,Pseudacris crucifer,2024,-82.7591991429,34.7277485677,10,FALSE,INaturalist
198695122,Pseudacris crucifer,2024,-82.68060288,29.83110342,8,FALSE,INaturalist
198690586,Pseudacris crucifer,2024,-93.83675358,35.82456612,6,FALSE,INaturalist
198688122,Pseudacris crucifer,2023,-72.362743701,43.0832839444,4,FALSE,INaturalist
198685094,Pseudacris crucifer,2024,-81.2260851917,32.3534836108,3,FALSE,INaturalist
198623694,Pseudacris crucifer,2024,-89.7128259391,32.5025724806,3,FALSE,INaturalist
198623243,Pseudacris crucifer,2024,-89.6992594984,32.4878385607,137,FALSE,INaturalist
198622970,Pseudacris crucifer,2024,-89.9390441934,32.7090819838,4,FALSE,INaturalist
198622350,Pseudacris crucifer,2024,-89.945279265,32.7212424196,4,FALSE,INaturalist
198621714,Pseudacris crucifer,2024,-89.9811612592,32.7123956423,4,FALSE,INaturalist
198621035,Pseudacris crucifer,2024,-90.0012000631,32.696357316,4,FALSE,INaturalist
198585759,Pseudacris crucifer,2023,-76.2538554074,45.1716572931,15,FALSE,INaturalist
198540858,Pseudacris crucifer,2024,-95.3228492497,30.2929332764,4,FALSE,INaturalist
198528256,Pseudacris crucifer,2024,-94.1049466667,36.3334283333,7,FALSE,INaturalist
198525420,Pseudacris crucifer,2024,-92.3670160523,34.696106675,30,FALSE,INaturalist
198505281,Pseudacris crucifer,2021,-77.3296966667,40.0451971667,5,FALSE,INaturalist
198459687,Pseudacris crucifer,2024,-89.7473912314,32.3744902946,3,FALSE,INaturalist
198457154,Pseudacris crucifer,2024,-89.7861764767,32.3267434538,3,FALSE,INaturalist
198450445,Pseudacris crucifer,2024,-95.3297664334,30.2926324391,4,FALSE,INaturalist
198449464,Pseudacris crucifer,2024,-95.3229287867,30.2928892127,4,FALSE,INaturalist
198414571,Pseudacris crucifer,2023,-80.4601666667,46.9366,7,FALSE,INaturalist
198392533,Pseudacris crucifer,2024,-93.8539055556,35.8325416667,101,FALSE,INaturalist
198392519,Pseudacris crucifer,2024,-93.8539805556,35.8324888889,11,FALSE,INaturalist
198392466,Pseudacris crucifer,2024,-93.8041083333,35.8150638889,4,FALSE,INaturalist
198360049,Pseudacris crucifer,2024,-94.1215655925,35.7069958317,8,FALSE,INaturalist
198358866,Pseudacris crucifer,2024,-83.3808925375,31.5237535992,248,FALSE,INaturalist
198350851,Pseudacris crucifer,2024,-93.9820346609,36.0887001127,4,FALSE,INaturalist
198302584,Pseudacris crucifer,2024,-79.6640101265,35.2354491017,23,FALSE,INaturalist
198297090,Pseudacris crucifer,2023,-75.6486528904,46.2267105951,71,FALSE,INaturalist
198259999,Pseudacris crucifer,2024,-94.47615799,37.09762025,3,FALSE,INaturalist
198252347,Pseudacris crucifer,2024,-95.3225743365,30.2928776662,4,FALSE,INaturalist
198252161,Pseudacris crucifer,2024,-95.3219000985,30.2929309434,4,FALSE,INaturalist
198252118,Pseudacris crucifer,2024,-95.321916722,30.2928901053,4,FALSE,INaturalist
198165094,Pseudacris crucifer,2023,-78.348655706,44.3854187255,380,FALSE,INaturalist
198150390,Pseudacris crucifer,2020,-72.8946616667,46.78273,6,FALSE,INaturalist
198133161,Pseudacris crucifer,2014,-72.9615873566,46.6574427871,80,FALSE,INaturalist
198103477,Pseudacris crucifer,2021,-82.7462833333,40.1715166667,8,FALSE,INaturalist
198094035,Pseudacris crucifer,2021,-77.5594903733,37.6535483074,15,FALSE,INaturalist
198089589,Pseudacris crucifer,2021,-77.5484223796,37.6722026199,8,FALSE,INaturalist
198025988,Pseudacris crucifer,2024,-90.4009500076,32.4017041661,4,FALSE,INaturalist
198022605,Pseudacris crucifer,2024,-88.6839884463,33.3412490897,19,FALSE,INaturalist
198016022,Pseudacris crucifer,2024,-88.5772443693,33.3400972135,8,FALSE,INaturalist
198003182,Pseudacris crucifer,2024,-93.2169070889,34.4450579135,7,FALSE,INaturalist
197947515,Pseudacris crucifer,2012,-73.3482368987,40.7040560363,191,FALSE,INaturalist
197936890,Pseudacris crucifer,2024,-88.3709674318,32.867359748,9,FALSE,INaturalist
197932963,Pseudacris crucifer,2024,-88.5990841263,33.0893667046,7,FALSE,INaturalist
197888100,Pseudacris crucifer,2022,-72.9945527778,46.6652722222,18,FALSE,INaturalist
197841676,Pseudacris crucifer,2023,-87.4028115152,46.5748368578,4,FALSE,INaturalist
197827156,Pseudacris crucifer,2024,-81.5160069423,30.2652839365,4,FALSE,INaturalist
197800072,Pseudacris crucifer,2024,-80.5927837754,37.0856533882,118,FALSE,INaturalist
197767426,Pseudacris crucifer,2023,-93.9084394192,36.5342382198,45,FALSE,INaturalist
197761851,Pseudacris crucifer,2023,-71.68373,42.7938633333,4,FALSE,INaturalist
197761839,Pseudacris crucifer,2023,-71.6837466667,42.7939,7,FALSE,INaturalist
197760011,Pseudacris crucifer,2024,-79.17563651,35.92745148,9,FALSE,INaturalist
197759083,Pseudacris crucifer,2024,-79.1509097446,36.1519133136,35,FALSE,INaturalist
197758076,Pseudacris crucifer,2024,-78.7187765726,35.8097563964,3,FALSE,INaturalist
197756033,Pseudacris crucifer,2024,-84.3995427781,33.9520934203,4,FALSE,INaturalist
197755888,Pseudacris crucifer,2024,-84.3999691715,33.9507313529,9,FALSE,INaturalist
197755461,Pseudacris crucifer,2024,-84.4045393774,33.945716918,234,FALSE,INaturalist
197743437,Pseudacris crucifer,2024,-80.40243507,33.12096081,9,FALSE,INaturalist
197743164,Pseudacris crucifer,2024,-83.8458166667,34.9334616667,35,FALSE,INaturalist
197711227,Pseudacris crucifer,2023,-78.4859963167,44.9832623589,452,FALSE,INaturalist
197694612,Pseudacris crucifer,2024,-82.3075680435,29.6129541079,5,FALSE,INaturalist
197661015,Pseudacris crucifer,2024,-78.8738028892,35.1767932908,3,FALSE,INaturalist
197659955,Pseudacris crucifer,2024,-84.8714432773,34.9962983514,4,FALSE,INaturalist
197645626,Pseudacris crucifer,2024,-86.0301600024,31.8847864139,4,FALSE,INaturalist
197642773,Pseudacris crucifer,2024,-77.1967587369,39.0600958475,9,FALSE,INaturalist
197642357,Pseudacris crucifer,2024,-81.5207936615,35.940456916,8,FALSE,INaturalist
197636918,Pseudacris crucifer,2024,-83.8668033668,35.9573248728,8,FALSE,INaturalist
197636488,Pseudacris crucifer,2024,-76.752910316,39.0285442217,4,FALSE,INaturalist
197636189,Pseudacris crucifer,2024,-84.0611362831,33.5907549039,9,FALSE,INaturalist
197621846,Pseudacris crucifer,2024,-76.7635959014,39.0343364666,4,FALSE,INaturalist
197619939,Pseudacris crucifer,2024,-83.940375,34.0720528333,9,FALSE,INaturalist
197610785,Pseudacris crucifer,2024,-83.5409783333,38.1131445,16,FALSE,INaturalist
197606441,Pseudacris crucifer,2024,-83.5409528995,38.1130178399,40,FALSE,INaturalist
197603877,Pseudacris crucifer,2024,-80.0419,36.198105,3,FALSE,INaturalist
197585942,Pseudacris crucifer,2024,-84.982711055,34.1042856063,4,FALSE,INaturalist
197583567,Pseudacris crucifer,2024,-84.5261514753,37.7722741025,12,FALSE,INaturalist
197582545,Pseudacris crucifer,2022,-71.4990767464,46.824659119,21,FALSE,INaturalist
197581949,Pseudacris crucifer,2024,-83.5605166667,38.115825,4,FALSE,INaturalist
197579219,Pseudacris crucifer,2024,-90.3012770744,32.1154729163,4,FALSE,INaturalist
197576408,Pseudacris crucifer,2024,-86.7820869573,34.5677658823,4,FALSE,INaturalist
197575338,Pseudacris crucifer,2024,-84.9174088571,34.6051604013,4,FALSE,INaturalist
197574220,Pseudacris crucifer,2024,-95.3217462638,30.2928582774,4,FALSE,INaturalist
197573992,Lithobates sphenocephalus,2024,-95.3207212671,30.2928819412,4,FALSE,INaturalist
197572412,Pseudacris crucifer,2024,-86.4176052234,35.4485059565,23,FALSE,INaturalist
197514978,Pseudacris crucifer,2022,-76.3224074579,44.6452789982,100,FALSE,INaturalist
197505588,Pseudacris crucifer,2023,-82.43853,29.740595,4,FALSE,INaturalist
197501418,Pseudacris crucifer,2024,-83.5344361475,31.4896599074,152,FALSE,INaturalist
197497206,Pseudacris crucifer,2024,-83.2620977179,30.8874765165,9,FALSE,INaturalist
197482486,Pseudacris crucifer,2024,-88.6004022945,33.089600806,12,FALSE,INaturalist
197480026,Pseudacris crucifer,2023,-86.3471953985,39.1322302006,234,FALSE,INaturalist
197444949,Pseudacris crucifer,2024,-89.0414195,33.1497833333,4,FALSE,INaturalist
197433332,Pseudacris crucifer,2022,-74.4190935207,45.5541394812,100,FALSE,INaturalist
197281305,Pseudacris crucifer,2023,-73.7909282132,42.4617425737,8,FALSE,INaturalist
197205356,Pseudacris crucifer,2023,-78.868775,46.29935,4,FALSE,INaturalist
197174709,Pseudacris crucifer,2016,-72.2571390744,43.7218065461,61,FALSE,INaturalist
197104477,Pseudacris crucifer,2024,-82.2325863041,29.5957155193,5,FALSE,INaturalist
197061536,Pseudacris crucifer,2023,-85.0478284433,35.0246813491,4,FALSE,INaturalist
197061473,Pseudacris crucifer,2023,-85.047830455,35.024671465,4,FALSE,INaturalist
197009451,Pseudacris crucifer,2023,-79.1294614166,41.9242311212,331,FALSE,INaturalist
197004474,Pseudacris crucifer,2012,-87.8705246423,45.7522697788,60,FALSE,INaturalist
196967724,Pseudacris crucifer,2024,-84.3114726104,30.3931825849,4,FALSE,INaturalist
196878592,Pseudacris crucifer,2013,-71.871004868,42.2078367921,336,FALSE,INaturalist
196876623,Pseudacris crucifer,2024,-81.50573,30.2638966667,4,FALSE,INaturalist
196875524,Pseudacris crucifer,2021,-90.8807945261,41.4678785211,190,FALSE,INaturalist
196848688,Pseudacris crucifer,2023,-62.6157009153,46.3191040298,2,FALSE,INaturalist
196733503,Pseudacris crucifer,2024,-81.6732210015,33.616345902,5,FALSE,INaturalist
196721332,Pseudacris crucifer,2011,-78.6890932274,45.2468735537,4,FALSE,INaturalist
196541308,Pseudacris crucifer,2024,-70.8700407296,42.2662605049,295,FALSE,INaturalist
196536856,Pseudacris crucifer,2023,-69.5158833333,44.0520138889,10,FALSE,INaturalist
196450392,Pseudacris crucifer,2002,-94.831172808,37.7974474474,31,FALSE,INaturalist
196390433,Pseudacris crucifer,2024,-79.3763048574,33.2496539056,5,FALSE,INaturalist
196373150,Pseudacris crucifer,2021,-77.363175,36.1278945,5,FALSE,INaturalist
196289966,Pseudacris crucifer,2023,-72.7755596332,44.59076918,166,FALSE,INaturalist
196236671,Pseudacris crucifer,2024,-86.67650274,30.72772952,6,FALSE,INaturalist
196235587,Pseudacris crucifer,2024,-83.214057,30.7743421,72,FALSE,INaturalist
196074114,Pseudacris crucifer,2023,-69.0652856,44.1997004,268,FALSE,INaturalist
196032440,Pseudacris crucifer,2023,-70.9974216667,42.239025,6,FALSE,INaturalist
196003224,Pseudacris crucifer,2023,-68.9311429113,44.8291361903,23,FALSE,INaturalist
196003155,Pseudacris crucifer,2023,-67.8733524308,46.6879529423,136,FALSE,INaturalist
196002786,Pseudacris crucifer,2023,-69.1520352289,44.660112881,97,FALSE,INaturalist
195956770,Pseudacris crucifer,2024,-82.5702598322,29.9066099468,6,FALSE,INaturalist
195889957,Pseudacris crucifer,2023,-68.5972491279,44.3100700166,17,FALSE,INaturalist
195878359,Pseudacris crucifer,2023,-92.3477735092,46.6684565088,5,FALSE,INaturalist
195864115,Pseudacris crucifer,2023,-80.4809622409,41.9888075754,21,FALSE,INaturalist
195669454,Pseudacris crucifer,2023,-76.5123773127,44.7500131865,15,FALSE,INaturalist
195664134,Pseudacris crucifer,2023,-89.7276466667,46.7421033333,4,FALSE,INaturalist
195610938,Pseudacris crucifer,2023,-69.9559,41.8525,20,FALSE,INaturalist
195602032,Pseudacris crucifer,2022,-71.07698392,42.44827428,3,FALSE,INaturalist
195602013,Pseudacris crucifer,2022,-71.07710376,42.44846764,3,FALSE,INaturalist
195601994,Pseudacris crucifer,2022,-71.07708899,42.44846402,3,FALSE,INaturalist
195598675,Pseudacris crucifer,2024,-75.1377545391,38.704301985,10,FALSE,INaturalist
195520834,Pseudacris crucifer,2022,-76.3790190889,45.3333398144,100,FALSE,INaturalist
195406777,Pseudacris crucifer,2023,-83.1882783333,35.0531888333,4,FALSE,INaturalist
195389574,Pseudacris crucifer,2023,-80.404047525,42.6710035893,4,FALSE,INaturalist
195308193,Pseudacris crucifer,2023,-73.8687622607,42.4736684558,51,FALSE,INaturalist
195295857,Pseudacris crucifer,2023,-81.6945317521,28.6264308204,469,FALSE,INaturalist
195178350,Pseudacris crucifer,2023,-69.9558630959,41.8525560061,3,FALSE,INaturalist
195164241,Pseudacris crucifer,2023,-84.0160942197,39.5749777243,197,FALSE,INaturalist
195100579,Pseudacris crucifer,2023,-81.7836684023,30.4640973677,101,FALSE,INaturalist
195072851,Pseudacris crucifer,2023,-77.0765567331,39.9768896622,4,FALSE,INaturalist
195050037,Pseudacris crucifer,2023,-75.745705,39.331775,8,FALSE,INaturalist
194947644,Pseudacris crucifer,2023,-84.3997560735,42.1324638024,4,FALSE,INaturalist
194923118,Pseudacris crucifer,2018,-76.2437833333,40.278625,5,FALSE,INaturalist
194921723,Pseudacris crucifer,2023,-84.20216403,30.48489546,6,FALSE,INaturalist
194870899,Pseudacris crucifer,2023,-91.9101437972,30.2269666429,50,FALSE,INaturalist
194857846,Pseudacris crucifer,2023,-78.8690800428,46.2992842306,15,FALSE,INaturalist
194816045,Pseudacris crucifer,2023,-90.3007213622,37.8021865696,4,FALSE,INaturalist
194786051,Pseudacris crucifer,2021,-73.9800633333,42.64928,10,FALSE,INaturalist
194778625,Pseudacris crucifer,2023,-86.6130407548,38.8771531875,12,FALSE,INaturalist
194668348,Pseudacris crucifer,2023,-92.2800693736,38.8473199196,4,FALSE,INaturalist
194660269,Pseudacris crucifer,2023,-71.92775,45.3944333333,80,FALSE,INaturalist
194626248,Pseudacris crucifer,2019,-76.3659966667,40.277195,5,FALSE,INaturalist
194590008,Pseudacris crucifer,2015,-71.6696541756,42.945324969,192,FALSE,INaturalist
194361354,Pseudacris crucifer,2023,-83.3578282,39.2231973,178,FALSE,INaturalist
194321316,Pseudacris crucifer,2023,-75.00580555,43.6937666667,4,FALSE,INaturalist
194273377,Pseudacris crucifer,2023,-75.8318994194,39.9338077555,4,FALSE,INaturalist
194252549,Pseudacris crucifer,2023,-87.0808403,36.2862993,20,FALSE,INaturalist
194153176,Pseudacris crucifer,2023,-84.2758416667,30.1491,21,FALSE,INaturalist
194152209,Pseudacris crucifer,2023,-64.5228193046,45.0507302161,42,FALSE,INaturalist
194151581,Pseudacris crucifer,2023,-84.287077,30.513265,228,FALSE,INaturalist
194118306,Pseudacris crucifer,2021,-73.1342363,44.6238504,198,FALSE,INaturalist
193921113,Pseudacris crucifer,2013,-83.3608887848,33.8837434279,314,FALSE,INaturalist
193913351,Pseudacris crucifer,2013,-79.9613481353,43.1104146123,2,FALSE,INaturalist
